provider,model,survey,N,created_at,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
mistralai,open-mistral-nemo,ds_bellinzona,30,2025-04-04T16:25:43Z,2,7,7,3,3,3,3,2,4,4,3,2,6,5,4,6,7,7,6,3,6,6,7,6,4,7,4,5,2,7,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,1,4,3,2,NA,NA,NA
mistralai,open-mistral-nemo,energy_futures,38,2025-04-04T16:25:46Z,4,4,10,6,9,5,7,6,7,6,7,4,4,8,9,5,8,5,7,5,7,7,8,8,5,9,7,5,6,5,3,9,6,8,4,9,6,6,5,7,5,6,6,6,9,NA,NA,NA,NA,NA,2,7,9,5,6,3,1,4,8,NA
mistralai,open-mistral-nemo,fnqcj,32,2025-04-04T16:25:48Z,4,6,6,7,5,8,10,4,5,12,3,9,6,3,7,7,7,8,10,9,7,5,5,11,4,4,5,5,5,7,9,5,10,6,7,7,7,6,5,10,5,7,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,1,4,NA,NA,NA,NA,NA
mistralai,open-mistral-nemo,forestera,39,2025-04-04T16:25:51Z,4,5,8,8,9,7,10,4,5,10,10,6,4,10,6,7,6,9,9,3,11,5,10,9,5,8,9,8,6,10,9,6,8,8,8,9,9,10,9,7,6,9,7,4,7,NA,NA,NA,NA,NA,2,7,3,6,5,4,1,NA,NA,NA
mistralai,open-mistral-nemo,fremantle,33,2025-04-04T16:25:54Z,6,5,6,10,7,6,4,5,3,7,5,8,7,9,10,9,10,7,4,6,8,4,9,6,7,9,10,9,9,10,9,6,10,8,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,2,4,6,NA,NA,NA,NA
mistralai,open-mistral-nemo,gbr,30,2025-04-04T16:25:56Z,6,4,7,7,2,3,5,6,3,7,5,4,2,4,7,5,6,5,6,3,7,7,7,4,5,6,2,4,3,7,6,6,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,2,5,7,6,NA,NA,NA
mistralai,open-mistral-nemo,swiss_health,34,2025-04-04T16:25:57Z,6,7,5,5,6,6,4,6,5,3,4,6,2,6,6,6,6,4,6,4,4,4,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,2,3,4,NA,NA,NA,NA
mistralai,open-mistral-nemo,uppsala_speaks,31,2025-04-04T16:26:00Z,6,6,4,4,6,5,4,7,6,3,5,4,2,5,6,5,4,5,3,6,6,4,5,4,6,3,4,5,6,6,3,6,4,6,3,2,4,5,3,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,7,4,2,5,1,6,3,NA,NA,NA
mistralai,open-mistral-nemo,valsamoggia,34,2025-04-04T16:26:03Z,5,7,6,7,5,3,5,7,2,3,7,4,5,6,5,7,6,7,3,7,7,7,7,4,9,4,4,4,5,5,7,5,5,8,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,4,NA,NA,NA,NA,NA,NA
mistralai,open-mistral-nemo,zh_thalwil,35,2025-04-04T16:26:05Z,4,7,4,4,3,3,2,5,5,3,2,6,6,3,6,7,6,3,4,6,6,6,6,4,7,7,5,3,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,2,5,3,1,NA,NA,NA
mistralai,open-mistral-nemo,zh_uster,34,2025-04-04T16:26:07Z,3,7,2,3,3,3,2,5,5,2,2,6,5,3,6,7,6,3,4,5,6,6,6,4,7,7,4,2,7,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,1,2,4,3,NA,NA,NA
mistralai,open-mistral-nemo,zh_winterthur,30,2025-04-04T16:26:09Z,3,7,7,3,7,7,7,3,4,6,2,7,4,6,4,7,5,6,6,5,4,5,6,6,5,6,6,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,3,2,1,4,NA,NA,NA,NA
mistralai,open-mistral-nemo,zukunft,31,2025-04-04T16:26:10Z,7,7,3,2,3,5,6,3,2,7,3,7,7,7,2,7,7,7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,1,5,2,3,4,NA,NA,NA
mistralai,open-mixtral-8x22b,acp,34,2025-04-04T16:26:13Z,6,6,8,8,8,9,11,11,3,9,3,5,2,2,11,11,4,4,6,4,7,9,6,11,10,6,7,2,9,7,11,7,6,2,3,8,8,10,10,3,2,9,11,11,3,11,11,7,NA,NA,2,1,3,4,5,NA,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,auscj,35,2025-04-04T16:26:16Z,4,6,3,2,5,2,6,2,5,6,6,6,6,5,5,6,6,6,3,6,4,6,5,3,5,6,6,6,6,4,6,4,6,4,4,6,6,3,6,5,5,2,4,4,6,NA,NA,NA,NA,NA,6,3,5,2,8,1,7,4,NA,NA
mistralai,open-mixtral-8x22b,bep,31,2025-04-04T16:26:19Z,2,3,7,7,2,2,3,2,2,2,3,2,2,6,3,7,2,2,2,7,5,3,7,5,7,3,4,3,3,7,6,2,7,2,7,2,7,2,2,7,2,7,7,NA,NA,NA,NA,NA,NA,NA,6,7,2,5,1,3,4,NA,NA,NA
mistralai,open-mixtral-8x22b,biobanking_mayo_ubc,36,2025-04-04T16:26:21Z,8,9,3,6,11,6,5,8,8,4,4,10,7,2,2,9,8,2,4,3,8,7,10,8,5,11,7,9,11,11,3,6,10,6,8,2,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,1,5,4,7,NA,NA,NA
mistralai,open-mixtral-8x22b,biobanking_wa,36,2025-04-04T16:26:25Z,10,8,3,9,11,4,5,10,8,3,3,11,7,1,2,9,7,2,7,4,7,11,10,8,7,11,6,5,11,10,3,9,10,8,7,3,4,7,11,2,6,9,8,3,6,8,11,8,6,NA,2,4,6,3,7,5,1,NA,NA,NA
mistralai,open-mixtral-8x22b,ccps,32,2025-04-04T16:26:27Z,2,4,2,11,5,2,2,11,11,2,3,3,3,3,11,11,7,11,11,8,2,2,5,3,11,11,6,3,9,11,2,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,1,3,4,2,5,NA,NA,NA
mistralai,open-mixtral-8x22b,ds_aargau,34,2025-04-04T16:26:29Z,1,7,7,7,2,3,3,1,1,3,4,1,1,7,7,3,7,7,7,1,1,7,7,7,7,2,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,1,3,2,4,NA,NA,NA
mistralai,open-mixtral-8x22b,ds_bellinzona,34,2025-04-04T16:26:31Z,1,7,7,2,2,2,1,2,3,5,2,1,7,7,3,7,7,7,6,2,7,7,7,7,2,7,2,6,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,1,3,2,4,NA,NA,NA
mistralai,open-mixtral-8x22b,energy_futures,35,2025-04-04T16:26:34Z,3,2,8,4,10,6,8,5,7,7,9,3,2,9,10,4,9,4,9,2,7,8,10,10,3,11,5,2,9,3,2,10,4,8,3,10,6,7,2,7,4,4,7,8,10,NA,NA,NA,NA,NA,5,8,3,4,7,2,1,6,9,NA
mistralai,open-mixtral-8x22b,fnqcj,31,2025-04-04T16:26:36Z,3,1,7,8,1,10,10,6,8,12,2,10,5,2,8,10,10,9,12,10,8,1,2,12,2,2,4,5,2,10,10,4,12,7,8,3,10,6,1,12,2,8,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,5,NA,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,forestera,35,2025-04-04T16:26:39Z,3,4,11,10,11,9,11,5,5,11,10,8,6,11,8,6,3,11,11,2,11,7,11,11,2,11,9,10,9,11,11,7,11,9,9,11,11,11,11,11,10,11,8,2,11,NA,NA,NA,NA,NA,4,6,2,7,5,3,1,NA,NA,NA
mistralai,open-mixtral-8x22b,fremantle,33,2025-04-04T16:26:42Z,5,4,9,11,8,6,3,6,2,6,4,8,5,9,11,8,11,7,7,7,9,6,9,4,9,9,10,7,8,11,9,3,11,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,1,2,4,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,gbr,30,2025-04-04T16:26:44Z,7,4,7,7,2,2,5,6,2,7,6,2,2,2,7,6,6,5,6,4,7,7,7,3,6,6,2,3,2,7,6,7,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,2,5,7,6,NA,NA,NA
mistralai,open-mixtral-8x22b,swiss_health,34,2025-04-04T16:26:46Z,5,7,5,4,6,6,3,6,6,3,5,7,2,6,7,6,6,5,6,4,5,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,3,2,4,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,uppsala_speaks,37,2025-04-04T16:26:48Z,6,6,3,5,6,4,4,6,4,6,5,5,4,6,6,6,4,6,3,6,5,4,4,4,5,4,6,5,5,6,3,6,6,6,4,3,5,4,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,5,7,3,6,1,4,2,NA,NA,NA
mistralai,open-mixtral-8x22b,valsamoggia,31,2025-04-04T16:26:51Z,6,8,4,7,4,4,7,8,2,2,8,3,6,8,5,7,7,8,3,10,7,9,7,5,5,7,4,4,4,3,7,4,4,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,NA,NA,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,zh_thalwil,31,2025-04-04T16:26:53Z,1,7,1,3,3,1,1,3,5,1,1,7,7,3,7,7,7,1,1,7,7,7,7,1,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,1,2,3,5,NA,NA,NA
mistralai,open-mixtral-8x22b,zh_uster,31,2025-04-04T16:26:55Z,2,7,1,2,2,1,2,4,6,2,1,7,7,2,7,7,7,2,2,6,7,7,7,2,7,7,2,1,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,1,3,2,4,NA,NA,NA
mistralai,open-mixtral-8x22b,zh_winterthur,32,2025-04-04T16:26:57Z,2,7,7,2,7,7,7,2,3,6,2,7,5,5,3,7,3,6,7,5,3,6,6,7,6,7,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,2,4,1,3,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,zukunft,33,2025-04-04T16:26:58Z,7,7,1,1,1,7,6,2,1,7,2,7,7,7,1,7,7,7,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,5,3,4,1,NA,NA,NA
mistralai,open-mixtral-8x7b,acp,35,2025-04-04T16:27:01Z,5,5,7,7,7,7,11,9,8,9,5,4,2,11,7,10,2,5,5,5,8,9,2,8,8,4,10,5,7,6,11,5,5,8,6,7,8,9,9,4,5,7,10,10,5,10,8,7,NA,NA,5,1,3,2,4,NA,NA,NA,NA,NA
mistralai,open-mixtral-8x7b,auscj,40,2025-04-04T16:27:04Z,6,5,2,5,5,2,5,3,5,5,6,5,5,5,5,5,7,5,5,6,4,5,4,2,5,7,7,5,6,3,7,6,5,5,3,5,7,3,6,5,5,2,5,5,5,NA,NA,NA,NA,NA,5,6,1,3,8,7,4,2,NA,NA
mistralai,open-mixtral-8x7b,bep,46,2025-04-04T16:27:07Z,3,2,6,6,2,2,3,2,2,2,5,2,2,5,2,7,2,2,3,7,5,3,7,4,7,3,3,5,5,6,7,2,6,2,6,2,6,2,2,7,2,7,6,NA,NA,NA,NA,NA,NA,NA,6,7,2,3,1,5,4,NA,NA,NA
mistralai,open-mixtral-8x7b,biobanking_mayo_ubc,38,2025-04-04T16:27:09Z,9,9,1,8,11,8,2,8,8,2,1,11,7,1,1,8,5,2,5,2,9,2,10,8,2,11,11,6,10,10,2,2,11,2,3,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,2,5,4,6,NA,NA,NA
mistralai,open-mixtral-8x7b,biobanking_wa,46,2025-04-04T16:27:12Z,9,8,8,9,11,5,2,9,7,4,2,10,8,1,1,8,5,2,5,11,9,10,10,6,5,11,11,5,10,9,2,7,10,7,3,1,4,8,10,1,2,9,8,1,5,6,10,8,3,NA,2,6,5,4,7,3,1,NA,NA,NA
mistralai,open-mixtral-8x7b,ccps,32,2025-04-04T16:27:15Z,2,3,3,11,2,2,2,9,11,1,2,5,2,2,9,8,6,8,11,6,2,2,5,2,10,9,5,2,6,11,2,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,1,2,3,5,NA,NA,NA
mistralai,open-mixtral-8x7b,ds_aargau,32,2025-04-04T16:27:17Z,2,7,6,6,2,2,2,2,2,5,4,2,1,6,6,3,6,7,7,2,2,6,6,6,6,2,6,7,3,2,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,2,5,1,4,NA,NA,NA
mistralai,open-mixtral-8x7b,ds_bellinzona,37,2025-04-04T16:27:19Z,2,7,6,2,2,2,2,2,5,4,2,1,7,6,2,6,7,7,5,2,6,6,6,6,2,7,2,5,1,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,3,5,1,2,NA,NA,NA
mistralai,open-mixtral-8x7b,energy_futures,31,2025-04-04T16:27:22Z,2,2,2,2,10,5,7,2,6,5,7,2,1,7,9,2,7,2,6,2,3,8,8,8,5,11,6,2,5,2,1,9,7,7,2,9,3,6,2,7,3,4,6,7,8,NA,NA,NA,NA,NA,3,7,8,2,4,5,1,6,9,NA
mistralai,open-mixtral-8x7b,fnqcj,37,2025-04-04T16:27:25Z,1,4,4,4,5,7,8,8,2,12,1,9,3,1,3,10,7,6,7,8,8,5,1,10,1,1,2,2,1,2,8,2,12,3,6,5,7,5,1,12,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,4,1,NA,NA,NA,NA,NA
mistralai,open-mixtral-8x7b,forestera,41,2025-04-04T16:27:28Z,2,2,9,6,10,5,8,5,3,10,5,8,2,11,5,8,6,9,10,2,10,2,11,9,2,9,8,2,6,10,9,7,9,10,8,8,10,9,9,10,3,7,8,2,8,NA,NA,NA,NA,NA,5,4,2,7,6,3,1,NA,NA,NA
mistralai,open-mixtral-8x7b,fremantle,6,2025-04-04T16:27:30Z,8,2,3,10,3,2,2,9,2,6,5,7,3,8,11,6,8,7,3,5,7,5,8,2,7,7,9,8,6,10,7,1,11,8,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,3,5,4,NA,NA,NA,NA
mistralai,open-mixtral-8x7b,gbr,47,2025-04-04T16:27:32Z,6,2,5,7,1,2,4,6,2,7,6,2,2,3,7,6,7,5,5,2,7,7,7,2,5,6,2,2,2,7,6,6,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,3,4,6,7,NA,NA,NA
mistralai,open-mixtral-8x7b,swiss_health,43,2025-04-04T16:27:34Z,5,7,5,5,7,6,5,6,6,2,5,7,2,6,7,5,7,5,6,4,4,3,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,1,4,6,NA,NA,NA,NA
mistralai,open-mixtral-8x7b,uppsala_speaks,35,2025-04-04T16:27:36Z,5,5,4,5,5,5,3,7,5,5,4,3,1,6,6,6,5,5,5,6,4,5,2,5,5,5,6,5,4,5,3,5,5,6,4,4,5,5,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,6,1,4,7,NA,NA,NA
mistralai,open-mixtral-8x7b,valsamoggia,32,2025-04-04T16:27:39Z,7,4,3,6,7,2,9,8,3,2,6,5,5,3,5,3,6,7,3,8,5,6,6,4,10,4,3,3,6,2,6,2,2,10,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,4,NA,NA,NA,NA,NA,NA
mistralai,open-mixtral-8x7b,zh_thalwil,36,2025-04-04T16:27:41Z,3,7,2,2,2,2,2,5,4,2,1,6,6,3,6,7,7,2,2,6,6,6,6,2,6,7,2,2,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,3,4,1,2,NA,NA,NA
mistralai,open-mixtral-8x7b,zh_uster,33,2025-04-04T16:27:43Z,3,7,2,2,5,2,2,5,5,2,2,6,5,2,6,7,6,2,2,5,6,6,6,3,6,7,3,2,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,1,2,5,3,NA,NA,NA
mistralai,open-mixtral-8x7b,zh_winterthur,30,2025-04-04T16:27:45Z,2,7,6,2,6,7,6,2,3,7,2,6,6,5,3,7,2,7,6,4,3,3,6,6,5,6,5,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,5,2,4,NA,NA,NA,NA
mistralai,open-mixtral-8x7b,zukunft,32,2025-04-04T16:27:46Z,7,7,2,2,2,7,4,2,2,7,1,7,7,7,2,6,6,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,5,3,4,1,NA,NA,NA
openai,gpt-3.5-turbo,acp,35,2025-04-04T16:27:49Z,4,4,8,6,8,9,3,7,2,8,3,5,3,5,8,8,1,4,3,2,6,6,1,8,11,4,6,4,9,2,2,6,4,7,4,2,7,8,6,1,2,7,9,8,4,9,9,6,NA,NA,4,3,2,1,5,NA,NA,NA,NA,NA
openai,gpt-3.5-turbo,auscj,30,2025-04-04T16:27:52Z,4,4,3,2,4,3,6,4,4,4,6,4,4,4,6,2,5,4,4,4,4,4,4,4,4,6,6,6,2,5,6,2,6,2,5,4,6,4,5,4,4,2,4,4,5,NA,NA,NA,NA,NA,8,3,1,4,5,7,6,2,NA,NA
openai,gpt-3.5-turbo,bep,35,2025-04-04T16:27:55Z,1,1,7,6,1,1,1,1,1,1,1,1,1,7,1,7,1,1,1,7,1,1,6,1,6,1,1,1,1,7,6,1,6,1,6,1,7,1,1,7,1,7,7,NA,NA,NA,NA,NA,NA,NA,6,7,3,1,2,5,4,NA,NA,NA
openai,gpt-3.5-turbo,biobanking_mayo_ubc,36,2025-04-04T16:27:57Z,6,6,4,6,11,1,5,1,5,1,1,11,7,1,1,8,5,2,1,1,6,4,5,3,3,11,1,2,11,7,2,4,8,4,4,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,7,5,3,2,NA,NA,NA
openai,gpt-3.5-turbo,biobanking_wa,32,2025-04-04T16:28:00Z,4,6,4,5,10,3,5,6,7,2,2,8,7,1,1,8,6,4,4,3,6,4,7,3,6,7,3,4,7,5,3,4,7,7,6,5,3,5,8,2,4,7,4,2,3,6,5,1,3,NA,3,2,6,4,5,7,1,NA,NA,NA
openai,gpt-3.5-turbo,ccps,36,2025-04-04T16:28:03Z,2,2,2,7,3,2,2,8,9,1,2,2,1,3,9,6,5,9,10,6,1,2,2,2,9,8,5,2,6,9,3,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,5,4,6,3,2,NA,NA,NA
openai,gpt-3.5-turbo,ds_aargau,35,2025-04-04T16:28:05Z,1,7,7,7,2,2,1,1,2,4,4,2,1,5,6,1,6,7,7,2,1,6,6,7,7,1,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,1,5,4,3,NA,NA,NA
openai,gpt-3.5-turbo,ds_bellinzona,35,2025-04-04T16:28:07Z,1,7,7,2,2,2,1,1,2,4,2,1,6,6,1,6,7,6,1,1,5,6,7,7,1,7,3,6,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,4,1,6,2,3,NA,NA,NA
openai,gpt-3.5-turbo,energy_futures,36,2025-04-04T16:28:10Z,1,3,1,2,7,2,4,1,4,4,4,1,1,6,7,1,9,2,8,2,3,5,8,8,2,5,4,2,9,3,1,8,3,6,3,10,2,7,2,5,4,4,4,5,11,NA,NA,NA,NA,NA,2,6,7,4,9,5,3,1,8,NA
openai,gpt-3.5-turbo,fnqcj,33,2025-04-04T16:28:13Z,7,5,6,6,5,1,1,1,3,1,1,8,5,1,9,6,5,8,10,1,6,3,1,9,1,1,4,1,1,8,2,1,12,7,9,1,5,5,5,10,1,7,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,4,1,NA,NA,NA,NA,NA
openai,gpt-3.5-turbo,forestera,30,2025-04-04T16:28:16Z,1,1,9,11,8,11,11,1,2,9,11,1,1,9,11,2,3,11,11,1,5,2,10,8,1,11,11,3,7,11,11,11,11,11,7,8,8,11,11,4,1,11,4,2,9,NA,NA,NA,NA,NA,7,3,1,5,2,6,4,NA,NA,NA
openai,gpt-3.5-turbo,fremantle,33,2025-04-04T16:28:18Z,2,2,4,5,8,7,2,4,1,5,2,10,5,7,11,9,7,6,4,5,7,3,8,3,7,9,6,4,4,9,6,3,11,6,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,3,5,2,NA,NA,NA,NA
openai,gpt-3.5-turbo,gbr,36,2025-04-04T16:28:20Z,7,4,7,7,1,1,1,7,1,7,6,2,1,2,7,7,7,1,7,1,7,7,7,3,4,1,1,1,1,7,6,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,5,7,2,6,NA,NA,NA
openai,gpt-3.5-turbo,swiss_health,35,2025-04-04T16:28:22Z,3,6,2,4,6,6,3,7,5,3,4,6,2,5,6,4,6,2,6,4,4,3,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,3,2,6,NA,NA,NA,NA
openai,gpt-3.5-turbo,uppsala_speaks,34,2025-04-04T16:28:25Z,6,6,2,2,6,2,3,2,4,2,4,5,2,4,4,3,2,4,3,2,4,2,3,2,4,2,3,3,4,4,2,4,2,5,2,2,3,4,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6,4,3,7,2,NA,NA,NA
openai,gpt-3.5-turbo,valsamoggia,35,2025-04-04T16:28:27Z,4,8,2,6,4,1,4,9,1,1,8,3,2,3,5,11,6,8,1,9,6,9,7,2,5,1,2,2,4,2,8,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,NA,NA,NA,NA,NA,NA
openai,gpt-3.5-turbo,zh_thalwil,36,2025-04-04T16:28:29Z,1,7,2,3,2,1,1,4,4,2,1,5,6,2,6,7,6,1,1,6,5,7,7,1,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,1,5,3,2,NA,NA,NA
openai,gpt-3.5-turbo,zh_uster,35,2025-04-04T16:28:31Z,1,7,2,2,2,1,1,5,5,2,1,6,4,2,6,7,6,1,1,6,6,7,7,1,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,6,1,2,3,5,NA,NA,NA
openai,gpt-3.5-turbo,zh_winterthur,36,2025-04-04T16:28:33Z,1,7,6,1,6,7,7,2,3,7,1,6,4,5,4,6,4,6,2,4,3,3,5,6,5,5,6,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,1,5,4,NA,NA,NA,NA
openai,gpt-3.5-turbo,zukunft,36,2025-04-04T16:28:34Z,7,7,1,1,1,6,6,2,1,7,1,7,7,6,2,7,7,7,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,4,1,2,5,NA,NA,NA
openai,gpt-4,acp,30,2025-04-08T11:58:24Z,6,7,10,7,8,8,7,10,7,9,6,6,3,9,10,11,3,6,5,7,7,7,4,10,9,6,10,4,7,8,11,7,5,7,5,5,9,10,7,4,6,8,11,11,6,11,10,6,NA,NA,4,1,2,5,3,NA,NA,NA,NA,NA
openai,gpt-4,auscj,30,2025-04-08T11:58:27Z,4,6,3,3,6,2,6,2,6,6,7,6,6,6,5,5,7,6,3,6,3,5,5,3,6,7,7,5,5,4,7,4,6,4,4,6,7,4,6,4,5,2,4,4,6,NA,NA,NA,NA,NA,4,6,3,2,8,1,7,5,NA,NA
openai,gpt-4,bep,30,2025-04-08T11:58:29Z,2,2,7,6,2,3,3,1,2,2,5,2,1,6,4,7,3,2,3,7,5,4,7,5,7,4,4,3,4,6,6,2,6,3,7,2,7,2,1,7,1,7,7,NA,NA,NA,NA,NA,NA,NA,4,6,2,5,1,7,3,NA,NA,NA
openai,gpt-4,biobanking_mayo_ubc,30,2025-04-08T11:58:32Z,8,8,5,7,11,6,5,7,6,4,7,10,8,1,2,10,7,2,3,4,10,6,9,8,4,11,8,7,10,8,4,5,10,6,7,3,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,6,1,7,3,NA,NA,NA
openai,gpt-4,biobanking_wa,30,2025-04-08T11:58:35Z,8,9,5,9,11,7,5,9,7,8,8,11,8,2,1,10,7,3,3,6,10,10,11,7,6,11,9,7,11,7,4,10,10,7,9,3,5,8,11,1,4,9,9,3,6,7,11,8,7,NA,3,7,4,2,5,6,1,NA,NA,NA
