provider,model,survey,N,created_at,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
mistralai,open-mixtral-8x22b,fremantle,33,2025-05-22T14:59:11Z,5,4,9,11,8,6,3,6,2,6,4,8,5,9,11,8,11,7,7,7,9,6,9,4,9,9,10,7,8,11,9,3,11,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,1,2,4,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,gbr,30,2025-05-22T14:59:13Z,7,4,7,7,2,2,5,6,2,7,6,2,2,2,7,6,6,5,6,4,7,7,7,3,6,6,2,3,2,7,6,7,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,2,5,7,6,NA,NA,NA
mistralai,open-mixtral-8x22b,swiss_health,34,2025-05-22T14:59:14Z,5,7,5,4,6,3,3,5,2,7,6,6,6,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,3,2,4,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,uppsala_speaks,37,2025-05-22T14:59:17Z,6,6,3,5,6,4,4,6,4,6,5,5,4,6,6,6,4,6,3,6,5,4,4,4,5,4,6,5,5,6,3,6,6,6,4,3,5,4,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,5,7,3,6,1,4,2,NA,NA,NA
mistralai,open-mixtral-8x22b,valsamoggia,31,2025-05-22T14:59:19Z,6,8,4,7,4,4,7,8,2,2,8,3,6,8,5,7,7,8,3,10,7,9,7,5,5,7,4,4,4,3,7,4,4,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,NA,NA,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,zh_thalwil,31,2025-05-22T14:59:21Z,1,7,1,3,3,1,1,3,5,1,1,7,7,3,7,7,7,1,1,7,7,7,7,1,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,1,2,3,5,NA,NA,NA
mistralai,open-mixtral-8x22b,zh_uster,31,2025-05-22T14:59:23Z,2,7,1,2,2,1,2,4,6,2,1,7,7,2,7,7,7,2,2,6,7,7,7,2,7,7,2,1,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,1,3,2,4,NA,NA,NA
mistralai,open-mixtral-8x22b,zh_winterthur,32,2025-05-22T14:59:25Z,2,7,7,2,7,7,7,2,3,6,2,7,5,5,3,7,3,6,7,5,3,6,6,7,6,7,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,2,4,1,3,NA,NA,NA,NA
mistralai,open-mixtral-8x22b,zukunft,33,2025-05-22T14:59:26Z,7,7,1,1,1,7,6,2,1,7,2,7,7,7,1,7,7,7,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,5,3,4,1,NA,NA,NA
openai,gpt-3.5-turbo,acp,35,2025-05-22T14:59:30Z,4,4,8,6,8,9,3,7,2,8,3,5,3,5,8,8,1,4,3,2,6,6,1,8,11,4,6,4,9,2,2,6,4,7,4,2,7,8,6,1,2,7,9,8,4,9,9,6,NA,NA,4,3,2,1,5,NA,NA,NA,NA,NA
openai,gpt-3.5-turbo,auscj,30,2025-05-22T14:59:33Z,4,4,3,2,4,3,6,4,4,4,6,4,4,4,6,2,5,4,4,4,4,4,4,4,4,6,6,6,2,5,6,2,6,2,5,4,6,4,5,4,4,2,4,4,5,NA,NA,NA,NA,NA,8,3,1,4,5,7,6,2,NA,NA
openai,gpt-3.5-turbo,bep,35,2025-05-22T14:59:36Z,1,1,7,6,1,1,1,1,1,1,1,1,1,7,1,7,1,1,1,7,1,1,6,1,6,1,1,1,1,7,6,1,6,1,6,1,7,1,1,7,1,7,7,NA,NA,NA,NA,NA,NA,NA,6,7,3,1,2,5,4,NA,NA,NA
openai,gpt-3.5-turbo,biobanking_mayo_ubc,36,2025-05-22T14:59:38Z,6,6,4,6,11,1,5,1,5,1,1,11,7,1,1,8,5,2,1,1,6,4,5,3,3,11,1,2,11,7,2,4,8,4,4,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,7,5,3,2,NA,NA,NA
openai,gpt-3.5-turbo,biobanking_wa,32,2025-05-22T14:59:42Z,4,6,4,5,10,3,5,6,7,2,2,8,7,1,1,8,6,4,4,3,6,4,7,3,6,7,3,4,7,5,3,4,7,7,6,5,3,5,8,2,4,7,4,2,3,6,5,1,3,NA,3,2,6,4,5,7,1,NA,NA,NA
openai,gpt-3.5-turbo,ccps,36,2025-05-22T14:59:44Z,2,2,2,7,3,2,2,8,9,1,2,2,1,3,9,6,5,9,10,6,1,2,2,2,9,8,5,2,6,9,3,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,5,4,6,3,2,NA,NA,NA
openai,gpt-3.5-turbo,ds_aargau,35,2025-05-22T14:59:46Z,1,7,7,7,2,2,1,1,2,4,4,2,1,5,6,1,6,7,7,2,1,6,6,7,7,1,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,1,5,4,3,NA,NA,NA
openai,gpt-3.5-turbo,ds_bellinzona,35,2025-05-22T14:59:49Z,1,7,7,2,2,2,1,1,2,4,2,1,6,6,1,6,7,6,1,1,5,6,7,7,1,7,3,6,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,4,1,6,2,3,NA,NA,NA
openai,gpt-3.5-turbo,energy_futures,36,2025-05-22T14:59:52Z,1,3,1,2,7,2,4,1,4,4,4,1,1,6,7,1,9,2,8,2,3,5,8,8,2,5,4,2,9,3,1,8,3,6,3,10,2,7,2,5,4,4,4,5,11,NA,NA,NA,NA,NA,2,6,7,4,9,5,3,1,8,NA
openai,gpt-3.5-turbo,fnqcj,33,2025-05-22T14:59:55Z,7,5,6,6,5,1,1,1,3,1,1,8,5,1,9,6,5,8,10,1,6,3,1,9,1,1,4,1,1,8,2,1,12,7,9,1,5,5,5,10,1,7,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,4,1,NA,NA,NA,NA,NA
openai,gpt-3.5-turbo,forestera,30,2025-05-22T14:59:58Z,1,1,9,11,8,11,11,1,2,9,11,1,1,9,11,2,3,11,11,1,5,2,10,8,1,11,11,3,7,11,11,11,11,11,7,8,8,11,11,4,1,11,4,2,9,NA,NA,NA,NA,NA,7,3,1,5,2,6,4,NA,NA,NA
openai,gpt-3.5-turbo,fremantle,33,2025-05-22T15:00:00Z,2,2,4,5,8,7,2,4,1,5,2,10,5,7,11,9,7,6,4,5,7,3,8,3,7,9,6,4,4,9,6,3,11,6,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,3,5,2,NA,NA,NA,NA
openai,gpt-3.5-turbo,gbr,36,2025-05-22T15:00:03Z,7,4,7,7,1,1,1,7,1,7,6,2,1,2,7,7,7,1,7,1,7,7,7,3,4,1,1,1,1,7,6,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,5,7,2,6,NA,NA,NA
openai,gpt-3.5-turbo,swiss_health,35,2025-05-22T15:00:04Z,3,6,2,4,6,3,3,4,2,6,5,4,6,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,3,2,6,NA,NA,NA,NA
openai,gpt-3.5-turbo,uppsala_speaks,34,2025-05-22T15:00:07Z,6,6,2,2,6,2,3,2,4,2,4,5,2,4,4,3,2,4,3,2,4,2,3,2,4,2,3,3,4,4,2,4,2,5,2,2,3,4,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6,4,3,7,2,NA,NA,NA
openai,gpt-3.5-turbo,valsamoggia,35,2025-05-22T15:00:09Z,4,8,2,6,4,1,4,9,1,1,8,3,2,3,5,11,6,8,1,9,6,9,7,2,5,1,2,2,4,2,8,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,NA,NA,NA,NA,NA,NA
openai,gpt-3.5-turbo,zh_thalwil,36,2025-05-22T15:00:11Z,1,7,2,3,2,1,1,4,4,2,1,5,6,2,6,7,6,1,1,6,5,7,7,1,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,1,5,3,2,NA,NA,NA
openai,gpt-3.5-turbo,zh_uster,35,2025-05-22T15:00:14Z,1,7,2,2,2,1,1,5,5,2,1,6,4,2,6,7,6,1,1,6,6,7,7,1,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,6,1,2,3,5,NA,NA,NA
openai,gpt-3.5-turbo,zh_winterthur,36,2025-05-22T15:00:16Z,1,7,6,1,6,7,7,2,3,7,1,6,4,5,4,6,4,6,2,4,3,3,5,6,5,5,6,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,1,5,4,NA,NA,NA,NA
openai,gpt-3.5-turbo,zukunft,36,2025-05-22T15:00:18Z,7,7,1,1,1,6,6,2,1,7,1,7,7,6,2,7,7,7,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,4,1,2,5,NA,NA,NA
openai,gpt-4,acp,30,2025-05-22T15:00:21Z,6,7,10,7,8,8,7,10,7,9,6,6,3,9,10,11,3,6,5,7,7,7,4,10,9,6,10,4,7,8,11,7,5,8,5,5,9,10,7,4,6,8,11,11,6,11,10,6,NA,NA,4,1,2,5,3,NA,NA,NA,NA,NA
openai,gpt-4,auscj,30,2025-05-22T15:00:24Z,4,6,3,3,6,2,6,2,6,6,7,6,6,6,5,5,7,6,3,6,3,5,5,3,6,7,7,5,5,4,7,4,6,4,4,6,7,4,6,4,5,2,4,4,6,NA,NA,NA,NA,NA,4,6,3,2,8,1,7,5,NA,NA
openai,gpt-4,bep,30,2025-05-22T15:00:27Z,2,2,7,6,2,3,3,1,2,2,5,2,1,6,4,7,3,2,3,7,5,4,7,5,7,4,4,3,4,6,6,2,6,3,7,2,7,2,1,7,1,7,7,NA,NA,NA,NA,NA,NA,NA,4,6,2,5,1,7,3,NA,NA,NA
openai,gpt-4,biobanking_mayo_ubc,30,2025-05-22T15:00:30Z,8,8,5,7,11,6,5,7,6,4,7,10,8,1,2,10,7,2,3,4,10,6,9,8,4,11,8,7,10,8,4,5,10,6,7,3,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,6,1,7,3,NA,NA,NA
openai,gpt-4,biobanking_wa,30,2025-05-22T15:00:33Z,8,9,5,9,11,7,5,9,7,8,8,11,8,2,1,10,7,3,3,6,10,10,11,7,6,11,9,7,11,7,4,10,10,7,9,3,5,8,11,1,4,9,9,3,6,7,11,8,7,NA,3,7,4,2,5,6,1,NA,NA,NA
openai,gpt-4,ccps,30,2025-05-22T15:00:36Z,2,7,2,11,5,2,4,11,10,1,3,7,5,4,11,9,7,10,11,8,3,3,6,3,10,10,6,2,8,10,3,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,3,2,4,6,NA,NA,NA
openai,gpt-4,ds_aargau,30,2025-05-22T15:00:38Z,1,7,7,7,2,3,3,1,2,5,5,2,1,7,6,3,7,7,7,2,2,6,6,7,7,3,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,1,5,4,3,NA,NA,NA
openai,gpt-4,ds_bellinzona,30,2025-05-22T15:00:40Z,1,7,7,2,3,3,1,2,5,5,2,1,7,6,3,7,7,7,5,2,6,6,7,7,3,7,2,6,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,1,5,4,3,NA,NA,NA
openai,gpt-4,energy_futures,30,2025-05-22T15:00:43Z,6,7,8,5,10,7,8,5,7,6,8,4,2,9,10,3,7,3,7,4,7,7,9,10,4,9,6,3,5,3,1,10,7,9,3,10,5,8,5,7,4,5,5,8,10,NA,NA,NA,NA,NA,2,5,8,6,4,3,1,7,9,NA
openai,gpt-4,fnqcj,30,2025-05-22T15:00:46Z,4,7,6,9,5,10,10,4,4,12,3,10,6,2,7,10,8,7,10,11,5,5,2,12,2,2,3,3,2,7,10,3,12,7,8,5,8,5,6,11,2,6,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,2,4,NA,NA,NA,NA,NA
openai,gpt-4,forestera,30,2025-05-22T15:00:49Z,4,4,9,7,10,7,10,5,5,10,8,8,6,10,6,6,5,10,10,3,8,6,11,10,3,9,7,7,8,10,10,8,9,9,9,10,10,11,8,6,6,9,5,2,7,NA,NA,NA,NA,NA,5,6,4,7,2,3,1,NA,NA,NA
openai,gpt-4,fremantle,30,2025-05-22T15:00:52Z,4,2,3,11,8,9,1,4,2,7,2,5,5,6,6,9,11,6,3,5,6,7,9,6,9,10,8,9,10,10,8,4,5,8,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,5,3,1,2,NA,NA,NA,NA
openai,gpt-4,gbr,30,2025-05-22T15:00:54Z,7,3,6,7,1,1,3,6,2,7,7,2,1,2,7,6,6,5,6,3,7,7,7,2,4,6,1,2,2,7,7,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,3,4,7,6,NA,NA,NA
openai,gpt-4,swiss_health,30,2025-05-22T15:00:55Z,5,7,5,4,6,3,3,4,2,6,6,6,6,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,3,2,4,NA,NA,NA,NA
openai,gpt-4,uppsala_speaks,31,2025-05-22T15:00:58Z,7,7,3,5,6,4,3,7,4,5,5,5,2,5,6,5,3,6,4,4,6,3,4,3,4,3,5,4,5,6,2,7,6,7,3,2,2,5,4,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,5,7,3,6,1,4,2,NA,NA,NA
openai,gpt-4,valsamoggia,30,2025-05-22T15:01:00Z,5,7,3,7,5,2,6,8,3,2,8,3,2,7,5,7,7,9,3,8,7,8,8,3,5,4,3,4,4,5,7,2,4,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,NA,NA,NA,NA,NA,NA
openai,gpt-4,zh_thalwil,30,2025-05-22T15:01:02Z,2,7,3,3,3,1,2,5,5,2,1,7,6,3,7,7,7,2,2,7,6,7,7,3,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,1,2,3,4,NA,NA,NA
openai,gpt-4,zh_uster,30,2025-05-22T15:01:04Z,1,7,1,3,3,1,2,6,5,2,1,7,6,3,7,7,7,2,2,6,6,7,6,3,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,1,5,3,2,NA,NA,NA
openai,gpt-4,zh_winterthur,30,2025-05-22T15:01:06Z,2,7,7,2,7,7,7,3,4,6,2,7,4,5,3,6,5,6,5,4,3,3,5,7,5,7,6,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,4,1,2,NA,NA,NA,NA
openai,gpt-4,zukunft,30,2025-05-22T15:01:07Z,7,7,1,1,2,5,5,3,1,7,2,7,7,7,2,7,6,7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,2,6,3,4,1,NA,NA,NA
openai,gpt-4-turbo,acp,30,2025-05-22T15:01:10Z,7,7,7,7,7,7,8,9,7,7,4,5,3,6,8,8,3,5,6,6,7,7,3,8,8,5,8,5,7,7,11,6,6,9,5,8,7,9,8,6,7,8,10,9,5,9,9,7,NA,NA,3,1,2,4,5,NA,NA,NA,NA,NA
openai,gpt-4-turbo,auscj,30,2025-05-22T15:01:13Z,3,5,3,4,5,2,6,2,5,5,6,6,5,6,4,5,5,5,3,6,4,5,4,3,5,6,6,5,6,4,6,4,5,5,4,6,5,4,5,5,4,3,4,4,5,NA,NA,NA,NA,NA,6,7,4,3,8,1,5,2,NA,NA
openai,gpt-4-turbo,bep,30,2025-05-22T15:01:16Z,2,2,7,5,2,3,3,2,2,2,5,2,2,6,3,6,3,2,3,6,5,4,6,5,7,4,4,3,4,6,6,2,6,3,6,3,6,2,2,6,2,7,6,NA,NA,NA,NA,NA,NA,NA,7,6,2,3,1,5,4,NA,NA,NA
openai,gpt-4-turbo,biobanking_mayo_ubc,30,2025-05-22T15:01:19Z,8,8,5,7,11,7,5,9,7,9,8,10,7,2,2,9,6,2,4,4,10,8,10,8,4,11,7,7,11,9,4,5,10,5,6,3,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,2,7,5,6,NA,NA,NA
openai,gpt-4-turbo,biobanking_wa,30,2025-05-22T15:01:22Z,8,8,5,9,11,6,4,9,7,8,8,10,7,2,2,8,7,2,4,7,9,10,10,7,6,11,8,7,11,8,5,9,10,7,7,2,7,8,10,1,4,8,9,3,5,7,10,8,5,NA,2,3,6,4,7,5,1,NA,NA,NA
openai,gpt-4-turbo,ccps,30,2025-05-22T15:01:24Z,2,5,3,10,5,3,6,10,10,2,3,7,4,4,11,9,6,9,11,7,3,4,6,4,10,10,6,4,7,9,3,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,1,2,3,4,5,NA,NA,NA
openai,gpt-4-turbo,ds_aargau,30,2025-05-22T15:01:26Z,2,7,7,7,3,3,4,2,2,4,3,2,1,6,6,3,7,7,7,2,2,6,5,6,6,3,6,7,2,2,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,1,3,4,2,NA,NA,NA
openai,gpt-4-turbo,ds_bellinzona,30,2025-05-22T15:01:28Z,1,7,7,3,4,4,2,2,4,3,2,1,6,6,3,7,7,6,4,2,6,5,6,6,3,7,3,6,2,6,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,1,3,5,2,NA,NA,NA
openai,gpt-4-turbo,energy_futures,30,2025-05-22T15:01:31Z,4,6,8,5,9,5,7,5,7,6,7,4,3,8,9,3,8,4,8,6,6,7,8,8,5,9,6,4,7,3,2,8,6,8,3,8,4,7,4,7,4,5,5,7,9,NA,NA,NA,NA,NA,1,6,8,7,5,4,2,3,9,NA
openai,gpt-4-turbo,fnqcj,30,2025-05-22T15:01:34Z,4,6,6,6,5,9,9,7,5,12,2,8,6,2,7,8,8,7,10,10,4,5,3,11,2,2,4,3,3,7,10,4,12,6,8,4,7,5,5,10,2,5,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA
openai,gpt-4-turbo,forestera,30,2025-05-22T15:01:37Z,4,4,8,7,8,9,10,4,4,9,8,7,5,9,6,6,4,9,9,3,8,5,10,8,3,8,7,8,8,10,9,7,8,8,8,10,8,9,8,7,7,8,7,3,6,NA,NA,NA,NA,NA,4,6,2,7,5,3,1,NA,NA,NA
openai,gpt-4-turbo,fremantle,30,2025-05-22T15:01:39Z,4,3,3,9,7,7,2,4,2,6,3,6,5,5,7,8,9,5,4,5,7,5,7,5,7,8,8,8,8,9,7,4,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,4,1,2,NA,NA,NA,NA
openai,gpt-4-turbo,gbr,30,2025-05-22T15:01:41Z,7,3,6,7,1,2,3,6,2,7,6,2,2,2,7,6,6,4,6,2,7,7,7,3,4,6,2,2,2,7,7,6,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,5,7,6,NA,NA,NA
openai,gpt-4-turbo,swiss_health,30,2025-05-22T15:01:42Z,5,6,4,3,6,3,3,4,2,6,5,5,6,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,2,3,5,NA,NA,NA,NA
openai,gpt-4-turbo,uppsala_speaks,30,2025-05-22T15:01:45Z,6,6,3,4,6,4,3,5,3,5,4,5,2,5,5,3,3,5,4,4,5,3,4,5,3,2,4,4,4,5,3,6,5,6,3,3,3,4,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,5,6,3,7,1,4,2,NA,NA,NA
openai,gpt-4-turbo,valsamoggia,30,2025-05-22T15:01:48Z,5,7,3,6,4,2,6,8,3,2,7,4,4,7,5,7,7,8,3,8,6,8,7,4,5,4,3,3,4,5,7,3,4,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,NA,NA,NA,NA,NA,NA
openai,gpt-4-turbo,zh_thalwil,30,2025-05-22T15:01:50Z,2,7,3,3,3,1,2,4,3,2,1,6,6,3,7,7,7,2,2,6,6,7,7,4,7,7,2,2,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,1,3,4,2,NA,NA,NA
openai,gpt-4-turbo,zh_uster,30,2025-05-22T15:01:52Z,2,7,2,3,4,2,2,5,4,2,1,6,5,2,7,7,6,2,3,5,5,6,6,4,6,7,2,2,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,1,3,4,2,NA,NA,NA
openai,gpt-4-turbo,zh_winterthur,30,2025-05-22T15:01:54Z,2,7,6,2,6,7,6,3,3,5,2,6,4,4,3,6,3,6,5,4,3,3,5,7,5,6,6,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,2,4,3,1,NA,NA,NA,NA
openai,gpt-4-turbo,zukunft,30,2025-05-22T15:01:55Z,7,6,1,1,2,5,5,2,1,7,2,7,7,7,2,6,6,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,1,5,3,4,2,NA,NA,NA
openai,gpt-4.5-preview,acp,10,2025-05-22T15:01:58Z,7,9,8,7,8,8,7,10,9,9,8,6,4,9,9,10,4,8,7,8,7,7,3,10,8,7,7,8,7,8,11,6,8,10,9,8,9,9,9,7,8,8,10,10,8,10,10,7,NA,NA,3,1,2,4,5,NA,NA,NA,NA,NA
openai,gpt-4.5-preview,auscj,10,2025-05-22T15:02:00Z,4,6,3,5,5,2,6,2,5,5,7,6,5,6,4,5,6,6,2,5,3,5,4,2,5,6,6,6,4,4,6,4,6,4,3,6,6,4,6,5,4,4,3,4,6,NA,NA,NA,NA,NA,3,6,7,1,4,5,8,2,NA,NA
openai,gpt-4.5-preview,bep,11,2025-05-22T15:02:03Z,1,2,7,6,1,2,3,1,1,1,5,2,1,6,3,7,2,2,3,7,5,4,7,4,7,4,4,4,4,6,6,2,6,2,6,2,6,2,1,7,1,7,7,NA,NA,NA,NA,NA,NA,NA,6,7,1,2,4,3,5,NA,NA,NA
openai,gpt-4.5-preview,biobanking_mayo_ubc,10,2025-05-22T15:02:05Z,8,8,5,6,11,6,5,7,7,7,8,10,8,1,1,10,5,2,4,3,9,7,10,8,5,11,9,8,11,9,4,3,10,7,5,2,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,5,2,6,7,NA,NA,NA
openai,gpt-4.5-preview,biobanking_wa,10,2025-05-22T15:02:08Z,8,9,5,9,11,6,6,8,7,7,7,10,8,1,1,10,6,2,6,7,9,7,10,7,5,11,9,8,11,8,5,10,10,8,6,3,7,10,11,2,6,9,10,3,7,8,11,9,7,NA,7,6,2,5,1,4,3,NA,NA,NA
openai,gpt-4.5-preview,ccps,10,2025-05-22T15:02:10Z,1,5,2,10,3,1,5,10,10,1,2,4,2,2,10,9,7,9,11,7,2,3,4,2,10,9,5,1,5,10,2,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,1,2,3,6,5,NA,NA,NA
openai,gpt-4.5-preview,ds_aargau,10,2025-05-22T15:02:12Z,1,7,7,7,2,2,2,1,1,3,3,2,1,6,6,3,7,7,7,2,2,6,6,6,6,2,6,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,4,5,3,6,2,NA,NA,NA
openai,gpt-4.5-preview,ds_bellinzona,10,2025-05-22T15:02:14Z,1,7,7,2,2,2,1,1,3,3,2,1,7,6,3,7,7,7,5,1,6,6,6,6,2,7,2,6,1,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,1,3,4,2,NA,NA,NA
openai,gpt-4.5-preview,energy_futures,10,2025-05-22T15:02:16Z,5,8,9,6,10,6,9,4,8,6,8,4,2,9,10,2,6,5,7,7,6,7,9,10,7,9,7,2,6,3,1,9,7,8,2,9,5,8,3,7,4,5,5,8,10,NA,NA,NA,NA,NA,2,4,6,5,7,3,1,8,9,NA
openai,gpt-4.5-preview,fnqcj,10,2025-05-22T15:02:19Z,3,7,7,7,6,9,10,5,3,11,2,10,8,1,7,8,9,6,11,10,5,6,2,11,2,2,3,2,2,5,10,3,12,7,7,4,7,7,6,11,2,5,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,3,2,NA,NA,NA,NA,NA
